filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation,parties,parties_confidence,parties_explanation
b36e1f0fa8fe5fa18c0f7060aea46c62.txt,ISDA,99,The document is titled 'ISDA 1992 MASTER AGREEMENT' and references the Schedule and Confirmations typical of an ISDA Master Agreement.,2007-01-01,80,"The agreement is dated as of 2007, exact month and day not specified; defaulted to January 1 for format compliance.",,100,No amendment date is mentioned; this appears to be the initial master agreement document.,INITIAL,95,"The document is the original ISDA Master Agreement dated 2007, indicating an initial contract.",EXECUTED,90,"The document is presented as a dated executed agreement, not a draft.","GMAC MORTGAGE, LLC | Party A; GMAC BANK | Party B",99,"Parties are explicitly named as GMAC MORTGAGE, LLC (Party A) and GMAC BANK (Party B) in the introductory section."
b399d7afd978506b80bdce2edb3484bc.txt,ISDA,95,Document is titled 'THIRTY-FIRST AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT' indicating it is an amendment to an ISDA Master Agreement.,2023-04-26,99,"The Amendment is entered into as of April 26, 2023, stated as the '31st Amendment Effective Date'.",2023-04-26,99,"This document is an amendment dated April 26, 2023, explicitly called the 'THIRTY-FIRST AMENDMENT'.",AMENDMENT,99,Document is titled as the 'THIRTY-FIRST AMENDMENT' indicating it is an amendment to the original contract.,EXECUTED,95,"Document is labeled 'Execution Version' and includes executed signature blocks, indicating it is executed.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",98,"Parties are explicitly named as U.S. OIL & REFINING CO. (Party B) and MERRILL LYNCH COMMODITIES, INC. (Party A) in the introductory paragraph."
b3a9dfdfb64a5be28e0fada558c51770.txt,,0,No contract type information found in the text.,,0,No contract date found in the text.,,0,No amendment date found; document does not appear to be an amendment.,,0,No version type information available.,,0,No status information found in the text.,,0,No parties or roles identified in the text.
b6d1228204165092a66aecc7f9052d3b.txt,ISDA,95,"The document is a Schedule to the ISDA Master Agreement, explicitly mentioned in the text.",2012-11-19,99,"The ISDA Master Agreement is dated as of November 19, 2012, stated at the beginning of the document.",,100,"The document is a Schedule to the Master Agreement, not an amendment, so no amendment date applies.",INITIAL,90,"The document is a Schedule to the initial ISDA Master Agreement dated 2012-11-19, indicating initial contract version type.",EXECUTED,85,The document references executed terms and definitions consistent with an executed agreement rather than a draft.,"WELLS FARGO BANK, N.A. | Party A; FARMER BROS. CO. | Party B",99,"Parties are explicitly named as Wells Fargo Bank, N.A. (Party A) and Farmer Bros. Co. (Party B) in the document."
b7718aa1614e5c7abc0c45a559406cc7.txt,VSA,99,"The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and references ISDA Credit Support Annex definitions, indicating it is a Credit Support Annex (VSA).",2017-07-12,95,"The ISDA Master Agreement date referenced is July 12, 2017, which is the main contract date related to this annex.",,100,"No amendment date is specified; this document is an annex to the ISDA Master Agreement, not an amendment itself.",INITIAL,90,"This is the initial Credit Support Annex document, not an amendment or restated version.",EXECUTED,90,"The document is presented as an executed annex to the ISDA Master Agreement, not a draft.","JPMORGAN CHASE BANK, N.A. | Party A; CMF WILLOWBRIDGE MASTER FUND L.P. | Party B",100,Parties are explicitly named as Party A and Party B in the document.
b83b7992ab475b49bc458191f1676119.txt,ISDA,95,"Document is an amendment to the ISDA Master Agreement, referencing the Master Agreement and Schedule.",2009-06-30,99,"The amendment is dated as of June 30, 2009, stated at the beginning of the document.",2009-06-30,99,"This document is an amendment dated June 30, 2009.",AMENDMENT,99,Document is titled 'THIRD AMENDMENT' to the ISDA Master Agreement.,EXECUTED,95,"Document includes signatures by authorized officers, indicating executed status.","BANK OF AMERICA, N.A. | Party A; PROSPECT MEDICAL HOLDINGS, INC. | Party B",99,Parties are explicitly named as Party A and Party B with their legal names at the beginning and signature block.
b9243433ab1055ae905f9b76b581a0b3.txt,ISDA,99,"Document is titled '2002 MASTER AGREEMENT' by ISDA, indicating an ISDA Master Agreement.",2012-12-17,99,"The agreement is dated as of December 17, 2012, stated at the beginning of the document.",,100,No indication that this document is an amendment; it appears to be the initial master agreement.,INITIAL,98,"Document is the original 2002 Master Agreement dated 2012, indicating initial contract.",EXECUTED,90,"The document is presented as a final executed agreement dated December 17, 2012, not a draft.","CITIBANK, N.A. | Party; FLATIRON FUNDING, LLC | Party",95,"Parties named explicitly as entering into the agreement: CITIBANK, N.A. and FLATIRON FUNDING, LLC."
b924569c79a75b3982d40fa85cec383a.txt,ISDA,95,"The document is a Schedule to the 2002 ISDA Master Agreement, indicating it is part of an ISDA Master Agreement.",2017-07-12,98,"The contract date is explicitly stated as July 12, 2017 in the document title.",,100,"No amendment date is mentioned; the document is a Schedule to the original agreement, not an amendment.",INITIAL,90,"The document is a Schedule to the 2002 ISDA Master Agreement dated July 12, 2017, indicating it is part of the initial contract rather than an amendment or restatement.",EXECUTED,85,"The document is presented as an executed Schedule to the ISDA Master Agreement, indicating it is not a draft.","JPMorgan Chase Bank, N.A. | Party A; SECOR Master Fund L.P. | Party B",99,"The parties are explicitly named as JPMorgan Chase Bank, N.A. (Party A) and SECOR Master Fund L.P. (Party B) in the document."
bba53ec3402f549dbcb885634c35c760.txt,ISDA,95,"Document is a Schedule to a 2002 ISDA Master Agreement, indicating it is part of an ISDA Master Agreement.",2010-07-20,99,"The Master Agreement is dated as of July 20, 2010, which is the main contract date.",,100,"No amendment date is specified; document is a schedule to the master agreement, not an amendment.",INITIAL,90,"Document is a Schedule to the initial 2002 ISDA Master Agreement dated 2010-07-20, no indication of amendment or restatement.",EXECUTED,90,"The agreement references executed forms and obligations, indicating it is an executed document.","HSBC BANK USA, NATIONAL ASSOCIATION | Party A; CINEDIGM DIGITAL FUNDING I LLC | Party B",99,Parties are explicitly named as Party A and Party B in the agreement.
bfd68f60558d5cb9a900ce355f4c9b1b.txt,ISDA,95,Document is an amendment to an ISDA Master Agreement explicitly stated in the title and text.,2018-10-10,90,"Amendment date is given as October 10, 2018, which is the date of this document.",2018-10-10,90,"This document is an amendment dated October 10, 2018.",AMENDMENT,100,Document is an amendment to an existing ISDA Master Agreement.,EXECUTED,90,Document includes signatures by authorized officers indicating execution.,"JPMORGAN CHASE BANK, N.A. | Party A; CAMBRIDGE MASTER FUND L.P. | Party B",100,Parties are explicitly named as Party A and Party B in the amendment text.
bff87a6d4f755c0998fd9d57a056dc6f.txt,ISDA,95,"The document is an ISDA Schedule to the Master Agreement, indicating it is part of an ISDA Master Agreement.",2005-10-12,90,"The schedule is dated as of October 12, 2005, which is the main contract date referenced.",,100,No amendment date is mentioned; this is the initial schedule to the master agreement.,INITIAL,90,"This is the initial ISDA Schedule to the Master Agreement, not an amendment or restatement.",EXECUTED,85,"The document is dated and refers to executed provisions, indicating it is an executed agreement rather than a draft.",Brown Brothers Harriman & Co | Party A; Met - Pro Corporation | Party B,95,Parties are explicitly named as Brown Brothers Harriman & Co (Party A) and Met - Pro Corporation (Party B).
c16ad6c8a1e857b48e0152f695182502.txt,ISDA,99,"The document is titled '2002 Master Agreement' by ISDA, indicating an ISDA Master Agreement.",2014-04-01,98,"The agreement is dated as of April 1, 2014, stated multiple times in the document.",,100,No amendment date is mentioned; this is the initial master agreement document.,INITIAL,99,"Document is the original 2002 Master Agreement, not an amendment or restatement.",EXECUTED,95,Signatures and dates indicate the agreement was executed by both parties.,"DTE Energy Trading, Inc. | Party A; Summer Energy, LLC | Party B",99,"Parties are explicitly named as DTE Energy Trading, Inc. (Party A) and Summer Energy, LLC (Party B)."
c1e91e86c11e55f3bcaa6628b072cac4.txt,ISDA,95,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and references both the Schedule and Confirmations, indicating it is an ISDA Master Agreement.",2009-03-18,99,"The agreement is dated as of March 18, 2009, stated explicitly at the beginning.",,100,No indication that this document is an amendment; it appears to be the initial master agreement.,INITIAL,95,"The document is the original 2002 Master Agreement dated 2009, indicating it is the initial contract.",EXECUTED,90,"The document is dated and presented as an agreement entered into by the parties, indicating it is executed rather than draft.","GMAC INVESTMENT MANAGEMENT LLC | Party; RESIDENTIAL CAPITAL, LLC | Party",95,"The parties named are GMAC INVESTMENT MANAGEMENT LLC and RESIDENTIAL CAPITAL, LLC, identified as the contracting parties."
c239f6f703cb5757a72b95d7460d49e1.txt,ISDA,99,Document is titled 'ISDA MASTER AGREEMENT' and references ISDA terms and schedule.,2008-05-02,98,"Contract date explicitly stated as 'dated as of May 2, 2008'.",,100,No indication that this document is an amendment; it is the initial master agreement.,INITIAL,99,"Document is the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"Document dated and parties have entered or anticipate entering transactions, indicating executed status.",DNB NORBANK ASA; GENERAL MARITIME CORPORATION,95,Parties named as DNB NORBANK ASA and GENERAL MARITIME CORPORATION; roles not explicitly stated.
c3ab627a5c6453a0ae781c7cb983389d.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by ISDA, indicating it is an ISDA Master Agreement.",2024-08-05,100,"The agreement is dated as of August 5, 2024, stated at the beginning of the document.",,100,No indication that this document is an amendment; it is the original 2002 Master Agreement.,INITIAL,100,"This is the initial 2002 Master Agreement, not an amendment or restated version.",EXECUTED,90,"The document is dated and presented as a final agreement, indicating executed status rather than draft.",THE BANK OF NOVA SCOTIA | Party A; EACH PARTY B SPECIFIED ON APPENDIX A TO THIS AGREEMENT | Party B,90,"Parties are explicitly named as THE BANK OF NOVA SCOTIA and EACH PARTY B SPECIFIED ON APPENDIX A, severally and not jointly."
c41fbd30abb453fc88e52b64fb841c96.txt,ISDA,99,Document is titled 'ISDA MASTER AGREEMENT' and references ISDA definitions and schedule.,2010-03-10,99,"The agreement is dated as of March 10, 2010 as stated in the document.",,100,No amendment date is mentioned; this appears to be the initial master agreement.,INITIAL,99,"Document is the original ISDA Master Agreement, not an amendment or restatement.",EXECUTED,95,"The document is dated and presented as an executed agreement, not a draft.",Wright Express Corporation | Party A; Barclays Bank PLC | Party B,98,Parties are explicitly named as Wright Express Corporation (Party A) and Barclays Bank PLC (Party B).
c4e33e8105f45152a79cb60b057f6f72.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the ISDA 1992 Master Agreement, indicating it is an ISDA Master Agreement.",2008-01-11,100,"The agreement is dated as of January 11, 2008, stated explicitly at the beginning of the document.",,100,There is no indication that this document is an amendment; it appears to be the initial master agreement.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document is dated and presented as an executed agreement, not a draft.",GENERAL MARITIME CORPORATION | Party; HSH Nordbank AG | Party,90,"The parties named are GENERAL MARITIME CORPORATION and HSH Nordbank AG, identified as the contracting parties in the agreement."
